id,country,year,country_code,wb_income_group,wb_income_group_code,tb_incidence,tbincidence_hiv,num_incid_tb_cases,num_incid_tb_hiv_cases,case_det_rate,new_relapses_tb_cases,rate_deaths_hiv_neg_tb_cases,num_prev_tb_cases,num_deaths_tb_cases_exc_hiv,prev_tb_cases,new_extra_tb_cases,new_pulm_smear_neg_tb_cases,new_pulm_smear_pos_tb_cases,lab_DST_5million_pop,lab_culture_diagnosis_5million_pop,lab_smear_diagnosis_100k_pop,lab_second_DST_available,nat_ref_lab,GDP_constant_2000,GDP_constant_LCU,GDP_current_LCU,GDP_current_US,GDP_deflator,GDP_growth,GDP_per_capita_constant_2000,GDP_per_capita_constant_LCU,GDP_per_capita_current_LCU,GDP_per_capita_current_US,GDP_per_capita_growth,GDP_per_capita_PPP_constant_2005_international,GDP_per_capita_PPP_current_international,GDP_per_person_employed,GDP_PPP_constant_2005_international,GDP_PPP_current_2005_international,GNI_constant_2000_US,GNI_constant_LCU,GNI_current_LCU,GNI_current,GNI_growth,GNI_percapita_constant_2000_US,GNI_percapita_constant_LCU,GNI_percapita_current_LCU,GNI_percapita_growth,GNI_percapita_Atlas_method,GNI_percapita_PPP_constant_2005_international,GNI_percapita_PPP_current_international,GNI_Atlas_method_current,GNI_PPP_constant_2005_international,GNI_PPP_current_international,Health_expenditure_percapita_current,Health_expenditure_percapita_PPP_constant_2005_international,Health_expenditure_private_GDP,Health_expenditure_public_GDP,Health_expenditure_public_government_expenditure,Health_expenditure_total_health_expenditure,Health_expenditure_total,Urban_population,Urban_population_growth,Inflation_GDP_deflator,Population_in_urban_agglomerations,Poblacion_total_prision,tasa_encarcelamiento_100k,p_prision_preventiva,p_mujeres,p_menores_edad,p_extranjeros,n_prisiones,capacidad_sistema_penitenciario,p_nivel_ocupacion_SP,recorded_adult_percapita_consumption_in_litres_of_pure_alcohol,prevalecia_diabetes,prevalencia_consumo_tabaco,poblacion_total,e_inc_tb_inc_hiv_100k, e_inc_tb_inc_hiv_num,e_inc_tbhivpos_100k,e_inc_tbhivpos_num,e_inc_tb_inc_nohiv_100k, e_inc_tb_inc_nohiv_num,tb_notificados_all_form_num,nuevos_notificados_tasa_k,tb_pulm_not,tb_not_antestratado,p_deteccion,p_sp_among_new_pulm,c_new_sp_tsr,p_muertes_nuevos,p_fracaso_nuevos,p_abandono_nuevos,c_ret_tsr,p_muerte_antes_tratados,p_fracaso_antes_tratados,p_abandono_antes_tratados,e_mort_exc_tbhiv_100k,e_tbhiv_prct,hiv_reg_new,hiv_reg,hiv_tbscr,hivtest,hivtest_pos,p_pacientes_conocen_hiv_status,p_positividad,hiv_art_num,p_hiv_art,hiv_ipt_num,hiv_cpt_num,p_hiv_cpt,p_e_new_mdr_pcnt,e_new_mdr_num,p_e_ret_mdr_pcnt,e_ret_mdr_num,e_mdr_new_and_ret,num_Bact_VE_tested_MDR_TB,total_casos_confirmados_mdr,p_mdr_del_total_casos_notificados,vih_prevalence,y_educacion_prom,emision_PP_CO2_ton,IDH,p_menores_5a_bajo_peso,p_emigrantes,p_inmigrantes,t_neta_migracion,crec_anual_PBI_p,disponibilidad_calorias_kcal_dia_habitante,esperanza_vida_nacer_anos,gasto_nacional_salud_proporcion_PBI,incidencia_tuberculosis_por_100000_hab,Incidencia_tuberculosis_baciloscopia_positiva_100000_hab,INB_per_capita_internacionales_PPA_US,Poblacion_Miles,prevalencia_deficit_nutricional_ninos_menores_5anos_p,prevalencia_sobrepeso_poblacion_adulta_p_20_74_anos,Prevalencia_uso_tabaco_adolescentes_p_13_15anos,Proporcion_poblacion_usa_fuentes_mejoradas_agua_potable,proporcion_poblacion_utiliza_instalaciones_mejoradas_saneamiento,p_poblacion_menores_1ano_inmunizada_tuberculosis,proporcion_poblacion_urbana,razon_cruda_escolaridad_primaria,razon_medicos_10000_hab,tasa_alfabetizacion,tasa_crecimiento_anual_poblacion,tasa_incidencia_pobreza_sobre_base_1_25_dia_PPA,tasa_incidencia_pobreza_linea_pobreza_nacional,tasa_incidencia_SIDA_por_100000_hab,tasa_estimada_mortalidad_diabetes_mellitus_100000_hab,tasa_estimada_mortalidad_neoplasias_malignas_pulmon_traquea_bronquios_por_100000hab,tasa_estimada_mortalidad_tuberculosis_por_100000hab,prop_desem_fuerza_trabajo,ret_taf,ret_tad,ret_oth,tot_newrel,total_casos_tb,e_inc_num,captacion
225,Haiti,2003,HTI,Low income,WB_LI,280,67,25000,6100,55,14004,41,36000,3700,399,1383,7015,NA,NA,NA,NA,NA,NA,3.63E+09,1.30E+10,1.20E+11,2.83E+09,920,0.362,400,1430,13200,311,-1.19,1070,1010,NA,9.74E+09,9.17E+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944,NA,NA,NA,NA,16.6,53.7,3.73,1.59,13.4,29.8,5.32,40.7,5.81,26.9,21.7,4152,53,,,,,,,,6.64,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.4,,,,,,,,0.4,1833,59,,154.3,77.3,,9075,,,,65,20,54,40.7,,,58.7,1.5,,,,,,,7.2,,66,,14004,14070,25000,0.5628
226,Haiti,2004,HTI,Low income,WB_LI,277,65,26000,6000,57,14533,40,36000,3700,393,1345,7044,0,NA,NA,NA,NA,NA,3.50E+09,1.26E+10,1.40E+11,3.66E+09,1120,-3.51,380,1360,15200,397,-4.95,1020,987,NA,9.40E+09,9.09E+09,NA,1.30E+10,1.43E+11,3.74E+09,NA,NA,1410,15600,NA,370,1040,1010,3.39E+09,9.60E+09,9.29E+09,22.3,55.4,3.58,2.03,16.6,36.2,5.61,42.4,5.59,21.5,22.4,1941,21,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.3,,,,,,,,-3.5,1846,60,2.7,157.8,76.5,1010,9213,,,,65,19,43,42.4,,,,1.5,,,,,,,7.2,0,46,0,14533,14579,26000,0.560730769
227,Haiti,2005,HTI,Low income,WB_LI,272,62,25000,5800,56,14311,38,36000,3600,382,1484,7340,NA,0,0.5,2,NA,NA,3.57E+09,1.28E+10,1.68E+11,4.15E+09,1310,1.79,381,1370,18000,444,0.326,1020,1020,NA,9.56E+09,9.56E+09,NA,1.31E+10,1.71E+11,4.23E+09,1.38,NA,1410,18300,-0.0771,400,1040,1040,3.78E+09,9.73E+09,9.73E+09,19.6,45.1,3.47,0.938,8.19,21.3,4.41,44.1,5.38,17.6,23.2,3519,42,,,,,,,,5.57,,,9000000,272,25000,62,5800,210,19200,14311,157.96,14116,195,57.24,58,80,6,1,7,70,3,0,13,38,,,,,0,1797,0,0,0,,,0,,,,,,,53,,0,2.2,4.5,0.2,0.437,,,,-3.8,1.8,1855,60,,153.1,78.5,1040,9347,30.1,,23.2,66,19,62,44.1,,,,1.4,,,,,,,7.2,,33,,14311,14344,25000,0.57376
228,Haiti,2006,HTI,Low income,WB_LI,264,58,25000,5500,56,13959,36,35000,3400,369,1436,7461,0,0.5,0.5,2.5,NA,Yes,3.65E+09,1.31E+10,1.97E+11,4.88E+09,1510,2.25,385,1380,20800,515,0.83,1030,1070,NA,9.78E+09,1.01E+10,NA,1.05E+10,1.71E+11,4.24E+09,-20.4,NA,1100,18100,-21.5,410,817,920,3.89E+09,7.75E+09,8.76E+09,29.3,60.7,4.34,1.36,12.6,23.8,5.7,45.7,4.93,14.8,22.8,3670,43,,,,,,,,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.1,4.5,0.2,,,,,,2.3,1904,61,,147.3,78.7,920,9479,,,,67,18,59,45.7,,,48.7,1.4,,,,,,,7.2,0,43,0,13959,14002,25000,0.56008
229,Haiti,2007,HTI,Low income,WB_LI,256,69,25000,6700,58,14133,32,32000,3100,335,1437,7915,0,0.5,0.5,2.6,No,Yes,3.77E+09,1.35E+10,2.20E+11,5.97E+09,1630,3.34,392,1410,22900,621,1.95,1050,1120,NA,1.01E+10,1.07E+10,NA,1.41E+10,2.26E+11,6.13E+09,34.4,NA,1460,23500,32.6,560,1080,1150,5.37E+09,1.04E+10,1.10E+10,33.7,60.5,4.09,1.33,9.22,24.5,5.42,47.2,4.76,8.02,22.5,6370,66,,,,,,,,6.01,9.9,,,,,,,,,,,,,,,82,5,1,7,69,10,3,10,,,,,,,,,,,,,,,,,,,,,,0,2,4.6,0.2,,,,,,3.3,1943,61,,147.1,82.4,1150,9608,,,,67,18,70,47.3,,,,1.3,,,,,,,7.2,19,46,0,14133,14198,25000,0.56792
230,Haiti,2008,HTI,Low income,WB_LI,246,51,24000,5000,61,14602,33,33000,3200,339,1463,8171,0,0.5,0.5,2.6,"Yes, using laboratories within and outside the country",Yes,3.80E+09,1.36E+10,2.51E+11,6.41E+09,1840,0.844,390,1400,25700,658,-0.481,1050,1140,NA,1.02E+10,1.11E+10,NA,1.37E+10,2.51E+11,6.43E+09,-2.59,NA,1410,25800,-3.87,620,1040,1140,6.03E+09,1.01E+10,1.11E+10,36,62.2,4.12,1.36,9.46,24.8,5.47,48.8,4.61,12.9,22.1,,60,,,,,,,,5.87,,,10000000,246,24000,60,5800,186,18200,14602,142.88,14288,313,60.84,64,,,,,,,,,30,,,,,9476,2068,65,22,207,10,7250,186,9,,,,,,,43,0.29,2,,,,,,,,0.8,1969,61,,150,83.9,1140,9736,,,,68,17,61,48.8,,,48.7,1.3,,,,,,,7.2,19,41,0,14602,14662,24000,0.610916667
231,Haiti,2009,HTI,Low income,WB_LI,238,48,24000,4800,NA,NA,31,32000,3100,327,NA,NA,NA,0.5,1,2.6,NA,NA,3.91E+09,1.40E+10,2.67E+11,6.47E+09,1900,2.88,396,1420,27000,656,1.54,1060,1170,NA,1.05E+10,1.15E+10,NA,1.41E+10,2.67E+11,6.49E+09,2.88,NA,1430,27100,1.55,670,1060,1170,6.62E+09,1.04E+10,1.16E+10,42.4,75.3,4.35,2.11,9.46,32.7,6.46,50.4,4.49,3.4,21.8,,63,,,,,,,,,,,10123787,238,24000,48,4800,190,19200,,0,0,,0,0,79,5,1,8,69,7,3,10,31,,,,,9886,2236,0,2,179,8,,112,5,,,,,,,,0,1.9,4.8,,0.451,,,,,2.9,1979,62,,,,1170,9864,,,,68,26,66,50.4,,,,1.3,,,,,,,7.2,,,,,0,24000,0.610916667
232,Haiti,2010,HTI,Low income,WB_LI,230,46,23000,4600,62,14222,30,32000,3000,316,1307,8242,0,0.5,0.5,2.3,"Yes, using laboratories in another country",Yes,3.70E+09,1.33E+10,2.64E+11,6.63E+09,1990,-5.42,370,1330,26400,664,-6.64,992,1100,NA,9.92E+09,1.10E+10,NA,1.36E+10,2.68E+11,6.73E+09,-3.72,NA,1360,26800,-4.96,650,1010,1120,6.49E+09,1.01E+10,1.11E+10,45.6,75.6,4.12,2.74,9.93,40,6.86,52,4.39,4.73,21.4,5331,55,,,,,,,,,5.9,,10123787,230,23000,46,4600,184,18400,14222,137.14,13884,338,61.83,66,82,5,1,7,74,5,2,10,30,,,,,9518,1892,67,20,189,10,4112,246,13,,,,,,2,41,0.29,1.9,4.9,,0.45,17.7,9.9,0.3,-5,-5.4,,62,,142.3,82.5,1120,9993,,,,69,26,64,52,,,,1.3,,,,,,,7.2,21,22,0,14222,14265,23000,0.620217391
233,Haiti,2011,HTI,Low income,WB_LI,222,43,22000,4300,64,14315,30,31000,3000,307,1374,8011,NA,1,1,2.2,"Yes, using laboratories in another country",Yes,3.90E+09,1.40E+10,2.98E+11,7.35E+09,2130,5.59,386,1380,29400,726,4.23,1030,1170,NA,1.05E+10,1.19E+10,NA,1.41E+10,2.99E+11,7.39E+09,4.09,NA,1390,29600,2.74,700,1030,1180,7.05E+09,1.05E+10,1.19E+10,57.7,93.7,4.47,3.47,9.93,43.7,7.95,53.3,3.81,6.77,21.8,9904,95,72.6,8.6,3.9,,17,2448,335.7,,5.5,,10123787,222,22000,43,4300,179,17700,14315,138,13938,377,65.07,64,84,,,,,,,,30,19,,,,10461,2025,73,19,348,17,,250,12,2.1,260,11,47,307,,86,0.6,1.8,4.9,,0.453,,,,,5.6,,62,,,,1190,10124,,,,70,26,82,53.3,,,,1.3,,,,,,,7.2,24,22,0,14315,14361,22000,0.652772727
234,Haiti,2012,HTI,Low income,WB_LI,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Honduras,1995,HND,Lower middle income,WB_LMI,125,45,7000,2500,71,4984,6.3,8100,350,145,232,2306,658,NA,NA,NA,NA,NA,6.12E+09,9.18E+10,3.75E+10,3.91E+09,40.8,4.06,1100,16500,6730,702,1.55,2770,2260,NA,1.55E+10,1.26E+10,5.70E+09,8.56E+10,3.50E+10,3.65E+09,2.53,1020,15300,6280,0.0546,640,2580,2110,3.58E+09,1.44E+10,1.17E+10,37.9,120,2.47,2.87,13.4,53.7,5.34,42.9,3.6,24.9,12.1,8933,158,,,,,,,,2.55,,,6000000,125,7000,45,2500,80,4500,4852,79.2,4752,100,69.31,51,64,7,0,4,,,,,6.3,,,,,,,,,,,,,,,,,,,,,0,2.9,,,,,,,,4.1,,69,,89.4,41.4,2110,5575,,,,79,57,97,42.9,,,,2.4,27.3,67.8,21.9,,,,3.2,,,,4984,4984,7000,0.712
236,Honduras,1996,HND,Lower middle income,WB_LMI,125,46,7200,2600,58,4176,6.1,8200,350,144,109,1808,NA,NA,NA,NA,NA,NA,6.34E+09,9.51E+10,4.78E+10,4.03E+09,50.2,3.6,1110,16700,8370,707,1.21,2810,2320,NA,1.60E+10,1.33E+10,5.94E+09,8.92E+10,4.47E+10,3.78E+09,4.22,1040,15600,7830,1.81,660,2620,2180,3.79E+09,1.50E+10,1.24E+10,35.5,115,2.5,2.46,12.2,49.6,4.96,43.4,3.5,22.9,12.2,,165,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.8,,,,,,,,3.6,,69,,73.2,31.7,2180,5707,,,,80,59,99,43.4,,,,2.3,31.4,68.7,19,,,,4.4,,,,4176,4176,7200,0.58
237,Honduras,1997,HND,Lower middle income,WB_LMI,125,45,7300,2600,55,4030,5.9,8400,340,145,52,1928,0,NA,NA,NA,NA,NA,6.66E+09,9.99E+10,6.13E+10,4.66E+09,61.4,4.99,1140,17100,10500,799,2.67,2880,2430,NA,1.68E+10,1.42E+10,6.36E+09,9.55E+10,5.85E+10,4.45E+09,7.14,1090,16400,10000,4.77,720,2750,2320,4.22E+09,1.60E+10,1.35E+10,39.5,119,2.51,2.37,11.9,48.6,4.88,43.9,3.39,22.3,12.4,,165,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.7,,,,,,,,5,,70,,69.1,33,2320,5836,,,,80,60,99,43.9,,,,2.2,20.6,65.8,21.6,,,,3.3,,,,4030,4030,7300,0.552054795
238,Honduras,1998,HND,Lower middle income,WB_LMI,122,42,7300,2500,67,4916,5.6,8400,330,141,217,2311,0,NA,NA,NA,NA,NA,6.85E+09,1.03E+11,7.04E+10,5.20E+09,68.5,2.9,1150,17200,11800,872,0.703,2900,2480,NA,1.73E+10,1.48E+10,6.58E+09,9.88E+10,6.76E+10,4.99E+09,3.39,1100,16600,11300,1.19,750,2780,2380,4.48E+09,1.66E+10,1.42E+10,49.7,140,2.71,2.92,14.3,51.9,5.63,44.5,3.3,11.6,12.5,9551,160,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.5,,,,,,,,2.9,,70,,82.4,38.8,2380,5963,,,,81,62,96,44.5,,,,2.2,25.5,63.3,25,,,,4,0,0,0,4916,4916,7300,0.673424658
239,Honduras,1999,HND,Lower middle income,WB_LMI,119,38,7300,2300,63,4568,5.3,8500,320,139,304,2415,0,NA,NA,NA,NA,NA,6.72E+09,1.01E+11,7.71E+10,5.37E+09,76.4,-1.89,1100,16600,12700,882,-3.94,2790,2420,NA,1.70E+10,1.47E+10,6.52E+09,9.78E+10,7.47E+10,5.21E+09,-0.983,1070,16100,12300,-3.05,790,2700,2350,4.80E+09,1.64E+10,1.43E+10,55.3,150,3.31,2.9,12.3,46.7,6.21,45,3.24,11.6,12.6,,164,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.3,,,,,,,,-1.9,,70,,75,39.7,2350,6090,,,,81,63,93,45,,,,2.1,25.4,65.9,19.7,,,,3.9,0,0,0,4568,4568,7300,0.625753425
240,Honduras,2000,HND,Lower middle income,WB_LMI,116,35,7200,2200,89,6406,5,8600,310,138,370,3404,250,NA,NA,NA,NA,NA,7.11E+09,1.07E+11,1.07E+11,7.11E+09,100,5.75,1140,17200,17200,1140,3.57,2890,2560,NA,1.80E+10,1.59E+10,6.95E+09,1.04E+11,1.04E+11,6.95E+09,6.68,1120,16800,16800,4.48,940,2820,2510,5.82E+09,1.75E+10,1.56E+10,76.6,170,3.03,3.59,18.1,54.2,6.63,45.5,3.19,30.8,12.7,,163,,,,,,,,2.63,4.1,,6000000,116,7200,35,2200,81,5000,6406,102.82,6169,236,88.97,59,86,6,1,5,54,8,2,6,5,,,,,,,,,,,,,,,,,,,,,0,2.1,5.3,0.8,0.563,0.6,,,-6.1,5.7,2435,70,,103,54.7,2510,6218,,,,82,64,99,45.5,,,,2.1,,,15.6,,,,4,,,,6406,6406,7200,0.889722222
241,Honduras,2001,HND,Lower middle income,WB_LMI,112,31,7100,2000,71,5048,4.8,8700,300,137,207,3141,NA,NA,NA,NA,NA,Yes,7.30E+09,1.10E+11,1.18E+11,7.57E+09,108,2.72,1150,17300,18700,1190,0.634,2910,2640,NA,1.84E+10,1.67E+10,6.95E+09,1.04E+11,1.13E+11,7.20E+09,-0.0294,1090,16400,17800,-2.06,1020,2760,2510,6.45E+09,1.75E+10,1.59E+10,82.9,181,3.26,3.62,17.2,52.6,6.88,46.1,3.45,8.08,12.8,,163,,,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9,,,,,,,,2.7,2518,71,,79.5,49.5,2510,6347,33.6,,,83,66,99,46.1,,,80,2.1,18,64.4,16.3,,,,4.1,,,,5048,5048,7100,0.710985915
242,Honduras,2002,HND,Lower middle income,WB_LMI,108,27,7000,1800,64,4485,4.5,8900,290,137,254,3080,NA,NA,NA,NA,NA,NA,7.57E+09,1.14E+11,1.29E+11,7.78E+09,114,3.75,1170,17500,19900,1200,1.67,2950,2720,NA,1.91E+10,1.76E+10,7.21E+09,1.08E+11,1.23E+11,7.40E+09,3.74,1110,16700,19000,1.66,1120,2800,2590,7.27E+09,1.82E+10,1.68E+10,88.4,198,3.38,3.91,19.2,53.6,7.28,46.7,3.41,5.13,12.9,11502,176,,,,,,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.65,,,,,,,,3.8,2532,71,,69.2,47.5,2590,6478,,,,83,68,94,46.7,,,,2,28.2,63.9,15.9,,,,3.9,,,,4485,4485,7000,0.640714286
243,Honduras,2003,HND,Lower middle income,WB_LMI,102,4.7,6800,310,57,3858,4.3,11000,280,160,284,2139,0,NA,NA,NA,NA,NA,7.92E+09,1.19E+11,1.43E+11,8.23E+09,120,4.55,1200,18000,21600,1250,2.46,3030,2850,NA,2.00E+10,1.88E+10,7.58E+09,1.14E+11,1.36E+11,7.87E+09,5.1,1150,17200,20600,3,1210,2890,2720,7.97E+09,1.91E+10,1.80E+10,103,236,3.56,4.73,23.4,57.1,8.29,47.4,3.37,5.76,13,11502,172,,,,,,,,3.08,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.5,,,,,,,,4.5,2544,71,,58.4,32.4,2720,6609,,,20.4,83,68,91,47.4,,,,2,26.2,63.5,19.3,,,,5.2,0,2,,3858,3860,6800,0.567647059
244,Honduras,2004,HND,Lower middle income,WB_LMI,96,20,6500,1400,56,3594,4.1,9000,270,133,298,2011,0,NA,NA,NA,NA,NA,8.41E+09,1.26E+11,1.62E+11,8.87E+09,128,6.23,1250,18700,24000,1320,4.12,3150,3050,NA,2.13E+10,2.06E+10,8.00E+09,1.20E+11,1.53E+11,8.42E+09,5.62,1190,17800,22700,3.53,1300,2990,2900,8.80E+09,2.02E+10,1.95E+10,104,241,3.68,4.21,20.9,53.3,7.89,48,3.34,6.45,13,,161,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3,,,,,,,,6.2,2543,71,,53.3,29.8,2900,6743,,,,84,70,98,48,80.9,,,2,25.3,64.3,14.4,,,,6,0,0,0,3594,3594,6500,0.552923077
245,Honduras,2005,HND,Lower middle income,WB_LMI,89,17,6100,1200,55,3333,3.9,8800,270,128,362,2069,0,0.7,3.6,2,NA,NA,8.92E+09,1.34E+11,1.84E+11,9.71E+09,137,6.05,1300,19500,26700,1410,3.95,3280,3280,NA,2.25E+10,2.25E+10,8.53E+09,1.28E+11,1.75E+11,9.26E+09,6.54,1240,18600,25500,4.44,1400,3120,3120,9.63E+09,2.15E+10,2.15E+10,109,252,3.91,3.78,18.8,49.2,7.69,48.6,3.32,7.28,13.1,11236,158,,,,,,,,3.27,,,7000000,89,6100,17,1200,72,4900,3333,45.03,3152,181,54.64,74,88,5,0,4,68,6,2,17,3.9,,,,,1455,200,44,14,0,0,,0,0,,,,,,3,3,0.09,1.15,5.9,1.1,0.582,,,,-4.6,6.1,2556,72,,48.5,30.1,3120,6879,30.2,,,85,72,98,48.6,81.8,,,2,26.4,65.8,12.6,,,,4.2,,,,3333,3333,6100,0.546393443
246,Honduras,2006,HND,Lower middle income,WB_LMI,81,9.2,5700,640,56,3197,3.7,8800,260,126,350,2018,0,102.6,102.6,2.1,NA,Yes,9.51E+09,1.43E+11,2.06E+11,1.09E+10,145,6.57,1350,20300,29400,1550,4.46,3420,3530,NA,2.40E+10,2.48E+10,9.07E+09,1.36E+11,1.96E+11,1.03E+10,6.33,1290,19400,27900,4.23,1480,3260,3360,1.04E+10,2.28E+10,2.36E+10,119,270,4.14,3.49,17.2,45.7,7.63,49.2,3.19,5.35,13.3,11589,161,,,,,,,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.05,6,1,0.587,,,,,6.6,2601,72,,45.6,28.8,3360,7018,30.2,,,85,73,97,49.2,89,,,2,22.9,62.1,8.3,,,,3.1,0,0,0,3197,3197,5700,0.560877193
247,Honduras,2007,HND,Lower middle income,WB_LMI,60,7.6,5200,540,53,2772,3.6,8100,250,113,328,1974,0,0.7,2.8,2.1,No,Yes,1.01E+10,1.52E+11,2.34E+11,1.23E+10,154,6.19,1410,21200,32600,1720,4.1,3560,3780,NA,2.55E+10,2.71E+10,9.79E+09,1.47E+11,2.26E+11,1.19E+10,8.02,1370,20500,31600,5.89,1620,3450,3660,1.16E+10,2.47E+10,2.62E+10,136,299,4.25,3.64,16.9,46.1,7.89,49.8,3.17,6.63,13.4,11589,161,,,,,,,,3.23,9.1,,,,,,,,,,,,,,,85,6,0,5,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0.95,6.1,1.3,0.594,,,,,6.2,2634,72,,38.7,27.6,3660,7159,,,,86,74,100,49.8,,,83.6,2,16.3,60.2,12,,,,2.9,0,0,189,2772,2961,5200,0.569423077
248,Honduras,2008,HND,Lower middle income,WB_LMI,57,8.3,4700,600,60,2829,3.4,6900,250,95,330,1897,0,0.7,3.4,2.1,No,Yes,1.05E+10,1.58E+11,2.62E+11,1.38E+10,166,4.23,1440,21600,35900,1890,2.18,3640,3950,NA,2.66E+10,2.89E+10,1.02E+10,1.53E+11,2.52E+11,1.33E+10,3.82,1390,20900,34600,1.77,1760,3510,3800,1.28E+10,2.56E+10,2.78E+10,160,332,4.68,3.73,15.5,44.3,8.4,50.4,3.16,7.79,13.5,,160,,,,,,,,3.2,,,7000000,64,4700,7.6,550,56.4,4150,2829,38.26,2678,151,60.19,81,86,5,1,6,61,10,3,14,9.5,,,,,1595,205,56,13,205,100,153,0,,,,,,,,10,0.35,0.85,,,,,,,,4.2,2687,72,,38.7,26,3800,7303,,,,87,76,100,50.4,90.2,,,2,21.4,59.6,,,,,4,6,17,10,2829,2862,4700,0.60893617
249,Honduras,2009,HND,Lower middle income,WB_LMI,55,6.8,4300,510,68,2924,3.3,6100,240,82,331,1881,0,0.7,3.4,1.9,"Yes, within the country",Yes,1.03E+10,1.55E+11,2.68E+11,1.41E+10,173,-2.13,1380,20700,36000,1900,-4.06,3490,3840,NA,2.60E+10,2.86E+10,9.95E+09,1.49E+11,2.58E+11,1.36E+10,-2.08,1340,20100,34600,-4.01,1780,3370,3700,1.33E+10,2.51E+10,2.75E+10,173,349,4.41,4.69,17.7,51.5,9.1,51,3.15,4.29,13.7,,159,,,,,,,,2.97,,,7000000,58,4300,6.8,510,51.2,3790,2924,39.03,2732,192,68,78,85,6,1,6,57,10,1,10,3.3,,,,,1619,192,55,12,171,89,96,192,100,,,,,,27,4,0.14,0.8,6.4,,0.625,,,,,-2.1,2694,73,,39.2,25.2,3690,7450,,,,87,78,100,51,,,,2,17.9,58.8,8.1,,,,4,,,33,2924,2957,4300,0.687674419
250,Honduras,2010,HND,Lower middle income,WB_LMI,54,6.6,3900,500,74,2876,3.2,5000,240,66,382,1842,0,0.7,3.3,2,"Yes, using laboratories in another country",Yes,1.06E+10,1.59E+11,2.91E+11,1.53E+10,183,2.77,1390,20900,38300,2020,0.737,3520,3900,NA,2.67E+10,2.96E+10,1.02E+10,1.53E+11,2.80E+11,1.47E+10,2.61,1340,20200,36800,0.578,1860,3390,3750,1.42E+10,2.57E+10,2.85E+10,176,340,4.37,4.34,17.1,49.8,8.71,51.6,3.14,5.71,13.8,10809,148,,,,,,,,,7.1,,7754687,51,3900,6.6,50,44.4,3850,2876,34.9,2706,170,73.74,79,85,6,1,6,75,7,2,15,3.2,,,,,1557,201,54,13,181,90,27,181,90,,,,,,57,9,0.31,0.75,6.5,,0.629,8.1,7.5,0.3,-2.8,2.8,,73,,37.8,24.2,3750,7601,,,,87,79,100,51.6,98.5,,84.8,2,,60,8.3,,,,4,,,25,2876,2901,3900,0.743846154
251,Honduras,2011,HND,Lower middle income,WB_LMI,54,4.9,3400,380,96,3233,3.1,3800,240,49,377,2060,0,0.6,3.2,2.1,"Yes, using laboratories in another country",Yes,1.10E+10,1.65E+11,3.30E+11,1.74E+10,200,3.62,1410,21200,42500,2250,1.56,3570,4050,NA,2.77E+10,3.14E+10,1.04E+10,1.56E+11,3.11E+11,1.65E+10,1.99,1340,20200,40200,-0.042,1980,3390,3820,1.54E+10,2.63E+10,2.97E+10,193,351,4.47,4.15,17,48.1,8.62,52.2,3.11,9.33,14,12336,159,50.1,3.5,0,1.2,24,8625,143,,5.41,,7754687,43,3400,4.9,380,38.1,3020,3233,39,3053,180,95.09,77,88,,,,,,,,3.1,11,,,,2256,255,70,11,180,71,,79,31,1.8,47,12,23,70,30,5,0.15,0.7,6.5,,0.63,,,,,3.4,,73,4,,,3840,7755,,,,88,81,100,52.2,,,,2,,,,,,,4,,,10,3233,3243,3400,0.953823529
